latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,satellite_source,index_right,osm_id,osm_type,facility_type,name,operator,distance_to_facility_m,near_industrial_500m,near_industrial_1000m,near_industrial_2000m,near_industrial_5000m,distance_to_facility_km,industrial_facility_present,facility_type_code,day_of_year,month,year,hour,is_day,is_forest_fire_season,is_stubble_burning_season,brightness_difference,frp_brightness_ratio,log_frp,confidence_numeric,is_n20,is_suomi_npp,grid_lat,grid_lon,grid_id,grid_active_days,grid_detection_count,grid_total_frp,grid_brightness_mean,grid_brightness_std,grid_frp_mean,grid_frp_std,grid_n,brightness_zscore_local,frp_zscore_local,used_local_baseline,high_brightness_flag_local,high_frp_flag_local,persistent_location_flag,row_id,landcover_code,landcover_class,weak_label,predicted_class,predicted_class_confidence
11.49851,77.90342,332.3,0.34,0.56,2025-01-08,730,N20,VIIRS,n,2.0NRT,297.83,1.85,D,VIIRS_N20,24,100024,node,Power Plant,Thermal Power Station #25,,11133.446141288858,0,0,0,0,11.133446141288857,1,1,8,1,2025,7,1,0,0,34.47000000000003,0.005567258501354198,1.0473189942805592,1.0,1,0,11.49,77.9,11.49_77.9,1,1,1.85,332.3,,1.85,,1,0.9123932188634357,-0.20385894649792458,0,0,0,0,298,,Unknown,Other/Unclassified,Other/Unclassified,0.9773949743205641
11.09697,79.0728,330.98,0.57,0.52,2025-01-08,730,N20,VIIRS,n,2.0NRT,293.46,4.14,D,VIIRS_N20,22,100022,node,Industrial Works,Steel Foundry #23,,28515.03611945834,0,0,0,0,28.515036119458337,1,2,8,1,2025,7,1,0,0,37.52000000000004,0.012508308659133481,1.6370530794670737,1.0,1,0,11.09,79.07000000000001,11.09_79.07,1,1,4.14,330.98,,4.14,,1,0.8268029605572874,0.7994950297176008,0,0,0,0,299,,Unknown,Other/Unclassified,Other/Unclassified,0.9138467082479623
9.97193,77.53833,335.02,0.38,0.59,2025-01-08,730,N20,VIIRS,n,2.0NRT,295.7,5.18,D,VIIRS_N20,2,100002,node,Chemical,Chemical Processing Unit #3,,97701.77123944975,0,0,0,0,97.70177123944976,1,9,8,1,2025,7,1,0,0,39.31999999999999,0.015461763476807354,1.8213182714695995,1.0,1,0,9.97,77.53,9.97_77.53,1,1,5.18,335.02,,5.18,,1,1.0887610238579222,1.2551667045054378,0,0,0,0,300,,Unknown,Other/Unclassified,Other/Unclassified,0.9141111255857756
12.99833,79.90717,302.68,0.41,0.37,2025-01-08,2004,N20,VIIRS,n,2.0NRT,291.63,0.35,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,106594.82532458659,0,0,0,0,106.5948253245866,1,4,8,1,2025,20,0,0,0,11.050000000000011,0.001156336725254394,0.3001045924503381,1.0,1,0,12.99,79.9,12.99_79.9,3,10,11.98,309.546,11.037509984895436,1.198,0.9935995169080952,10,-0.6220605924158564,-0.8534625727665659,1,0,0,1,301,,Unknown,Other/Unclassified,Other/Unclassified,0.9919261131025837
12.87515,79.88918,301.59,0.41,0.37,2025-01-08,2004,N20,VIIRS,n,2.0NRT,291.27,0.4,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,97469.94562794824,0,0,0,0,97.46994562794823,1,4,8,1,2025,20,0,0,0,10.319999999999993,0.001326303922543851,0.33647223662121295,1.0,1,0,12.870000000000001,79.88,12.87_79.88,1,4,3.84,310.74,13.360541406195594,0.96,0.6774953874381728,4,-1.0788771088500728,-0.8391704161540434,0,0,0,0,302,,Unknown,Other/Unclassified,Other/Unclassified,0.9782542545074515
12.87471,79.8894,302.08,0.41,0.37,2025-01-08,2004,N20,VIIRS,n,2.0NRT,291.51,0.52,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,97466.06786779895,0,0,0,0,97.46606786779896,1,4,8,1,2025,20,0,0,0,10.569999999999993,0.001721398305084746,0.41871033485818504,1.0,1,0,12.870000000000001,79.88,12.87_79.88,1,4,3.84,310.74,13.360541406195594,0.96,0.6774953874381728,4,-1.0471049675091535,-0.7865929152169853,0,0,0,0,303,,Unknown,Other/Unclassified,Other/Unclassified,0.9782542545074515
12.85482,79.90556,314.02,0.41,0.37,2025-01-08,2004,N20,VIIRS,n,2.0NRT,290.84,1.66,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,97916.20467403902,0,0,0,0,97.91620467403902,1,4,8,1,2025,20,0,0,0,23.180000000000007,0.0052862874976116175,0.9783261227936076,1.0,1,0,12.85,79.9,12.85_79.9,3,14,25.28,311.8492857142857,6.397096053060936,1.8057142857142858,1.1218166193601018,14,0.3393280744433417,-0.12989135942503968,1,0,0,1,304,,Unknown,Other/Unclassified,Other/Unclassified,0.9923310023310024
12.70463,77.80582,301.35,0.5,0.41,2025-01-08,2004,N20,VIIRS,n,2.0NRT,286.74,1.06,N,VIIRS_N20,6,100006,node,Power Plant,Thermal Power Station #7,,61141.0388279671,0,0,0,0,61.1410388279671,1,1,8,1,2025,20,0,0,0,14.610000000000014,0.00351750456280073,0.7227059828014898,1.0,1,0,12.700000000000001,77.8,12.7_77.8,1,2,2.05,299.255,2.9627774131716125,1.025,0.04949747468305829,2,-1.0944389739966423,-0.5499941610002238,0,0,0,0,305,,Unknown,Other/Unclassified,Other/Unclassified,0.9717482174688058
11.8722,79.22449,304.37,0.43,0.38,2025-01-08,2004,N20,VIIRS,n,2.0NRT,290.15,0.67,N,VIIRS_N20,4,100004,node,Industrial Works,Steel Foundry #5,,38586.45929461029,0,0,0,0,38.58645929461029,1,2,8,1,2025,20,0,0,0,14.220000000000027,0.002201268193317344,0.5128236264286639,1.0,1,0,11.870000000000001,79.22,11.87_79.22,1,2,1.1300000000000001,302.11,3.196122650963182,0.5650000000000001,0.148492424049175,2,-0.8986188375689395,-0.7208710390456626,0,0,0,0,306,,Unknown,Other/Unclassified,Other/Unclassified,0.9736380707928697
11.81092,77.92183,321.69,0.48,0.4,2025-01-08,2004,N20,VIIRS,n,2.0NRT,293.12,3.02,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13791.874337816782,0,0,0,0,13.791874337816783,1,7,8,1,2025,20,0,0,0,28.569999999999993,0.009387920047250458,1.3912819026309295,1.0,1,0,11.81,77.92,11.81_77.92,3,16,22.18,305.369375,5.143271940117515,1.38625,0.6826309398203395,16,3.173198926679173,2.3933137288356487,1,1,1,1,307,,Unknown,Other/Unclassified,Other/Unclassified,0.9813285644667221
11.6535,78.02995,308.69,0.48,0.4,2025-01-08,2004,N20,VIIRS,n,2.0NRT,290.95,1.3,N,VIIRS_N20,24,100024,node,Power Plant,Thermal Power Station #25,,18712.126232353803,0,0,0,0,18.712126232353803,1,1,8,1,2025,20,0,0,0,17.74000000000001,0.0042113447147623835,0.832909122935104,1.0,1,0,11.65,78.02,11.65_78.02,1,2,2.46,309.895,1.704127342659577,1.23,0.09899494936611673,2,-0.6185052649306348,-0.44483915912610755,0,0,0,0,308,,Unknown,Other/Unclassified,Other/Unclassified,0.971669641761747
11.18334,79.0993,303.54,0.42,0.38,2025-01-08,2004,N20,VIIRS,n,2.0NRT,291.18,0.7,N,VIIRS_N20,12,100012,node,Power Plant,Thermal Power Station #13,,25558.34365684369,0,0,0,0,25.55834365684369,1,1,8,1,2025,20,0,0,0,12.360000000000014,0.0023061211043025626,0.5306282510621704,1.0,1,0,11.18,79.09,11.18_79.09,6,20,18.59,305.3995,3.199398751081369,0.9295,0.2404267040076872,20,-0.5812029523895619,-0.9545528686059024,1,0,0,1,309,,Unknown,Other/Unclassified,Other/Unclassified,0.9975757575757576
10.49672,77.46429,300.18,0.49,0.41,2025-01-08,2004,N20,VIIRS,n,2.0NRT,288.84,0.45,N,VIIRS_N20,2,100002,node,Chemical,Chemical Processing Unit #3,,51643.8630012249,0,0,0,0,51.6438630012249,1,9,8,1,2025,20,0,0,0,11.340000000000032,0.0014991005396761943,0.37156355643248307,1.0,1,0,10.49,77.46000000000001,10.49_77.46,1,2,1.04,301.65,2.078893936688468,0.52,0.09899494936611661,2,-1.1703030665861842,-0.8172631240969358,0,0,0,0,310,,Unknown,Other/Unclassified,Other/Unclassified,0.9914097007223942
10.75285,78.90936,303.48,0.43,0.38,2025-01-08,2004,N20,VIIRS,n,2.0NRT,291.06,0.58,N,VIIRS_N20,22,100022,node,Industrial Works,Steel Foundry #23,,30753.047881799783,0,0,0,0,30.753047881799784,1,2,8,1,2025,20,0,0,0,12.420000000000016,0.0019111638328720177,0.4574248470388754,1.0,1,0,10.75,78.9,10.75_78.9,1,1,0.58,303.48,,0.58,,1,-0.9563274208208116,-0.7603041647484562,0,0,0,0,311,,Unknown,Other/Unclassified,Other/Unclassified,0.9745969423306887
11.17813,79.08661,305.27,0.42,0.38,2025-01-08,2004,N20,VIIRS,n,2.0NRT,291.03,0.67,N,VIIRS_N20,12,100012,node,Power Plant,Thermal Power Station #13,,25999.586140269454,0,0,0,0,25.999586140269454,1,1,8,1,2025,20,0,0,0,14.240000000000009,0.0021947783928980905,0.5128236264286639,1.0,1,0,11.17,79.08,11.17_79.08,1,3,2.13,302.91333333333336,2.4553275409470974,0.71,0.32186953878862173,3,-0.8402618432692941,-0.7208710390456626,0,0,0,0,312,,Unknown,Other/Unclassified,Other/Unclassified,0.9656955381792844
13.39291,80.10188,309.06,0.41,0.37,2025-01-08,2004,N20,VIIRS,n,2.0NRT,293.45,1.19,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,151227.61644249057,0,0,0,0,151.22761644249059,1,4,8,1,2025,20,0,0,0,15.610000000000014,0.0038503850385038503,0.7839015438284094,1.0,1,0,13.39,80.10000000000001,13.39_80.1,4,21,22.85,306.8885714285714,3.8878326683568587,1.0880952380952382,0.5611026559161795,21,0.5585190404674242,0.18161518365720372,1,0,0,1,313,,Unknown,Other/Unclassified,Other/Unclassified,0.9918140682846566
13.39286,80.0788,306.07,0.41,0.37,2025-01-08,2004,N20,VIIRS,n,2.0NRT,292.05,0.29,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,149451.61228213838,0,0,0,0,149.45161228213837,1,4,8,1,2025,20,0,0,0,14.019999999999982,0.0009474956709249518,0.2546422183735807,1.0,1,0,13.39,80.07000000000001,13.39_80.07,2,5,2.66,306.43600000000004,1.9684714882365275,0.532,0.24863628053846043,5,-0.18593106488320368,-0.9733092832466425,1,0,0,0,314,,Unknown,Other/Unclassified,Other/Unclassified,0.9654328420419213
13.1593,80.28298,306.74,0.4,0.37,2025-01-08,2004,N20,VIIRS,n,2.0NRT,292.96,0.61,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,150487.66428343178,0,0,0,0,150.48766428343177,1,4,8,1,2025,20,0,0,0,13.78000000000003,0.0019886548868748776,0.4762341789963716,1.0,1,0,13.15,80.28,13.15_80.28,3,15,31.96,308.05333333333334,5.417348675013171,2.130666666666667,1.6132906330437382,15,-0.24243101415844154,-0.9425869310340439,1,0,0,1,315,,Unknown,Other/Unclassified,Other/Unclassified,0.9947552447552448
13.06491,80.18908,307.27,0.4,0.37,2025-01-08,2004,N20,VIIRS,n,2.0NRT,293.31,0.52,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,136291.52098350727,0,0,0,0,136.29152098350727,1,4,8,1,2025,20,0,0,0,13.95999999999998,0.0016923227129234876,0.41871033485818504,1.0,1,0,13.06,80.18,13.06_80.18,1,7,5.2,303.98285714285714,2.463112626236104,0.7428571428571429,0.5984901638209905,7,1.3345483361700519,-0.372365589827471,1,0,0,0,316,,Unknown,Other/Unclassified,Other/Unclassified,0.9767622914122914
13.08191,79.98158,304.94,0.41,0.37,2025-01-08,2004,N20,VIIRS,n,2.0NRT,291.92,0.78,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,118630.65944483834,0,0,0,0,118.63065944483834,1,4,8,1,2025,20,0,0,0,13.019999999999982,0.002557880238735489,0.5766133643039938,1.0,1,0,13.08,79.98,13.08_79.98,3,11,15.69,308.31363636363636,10.512393897421513,1.4263636363636363,2.15390934222995,11,-0.32091989670058435,-0.3000885987589681,1,0,0,1,317,,Unknown,Other/Unclassified,Other/Unclassified,0.9947552447552448
9.85275,78.15184,303.28,0.58,0.52,2025-01-09,1946,N20,VIIRS,n,2.0NRT,288.27,0.87,N,VIIRS_N20,20,100020,node,Chemical,Chemical Processing Unit #21,,105462.30463096479,0,0,0,0,105.4623046309648,1,9,9,1,2025,19,0,0,0,15.009999999999991,0.0028686362437351626,0.6259384308664953,1.0,1,0,9.85,78.15,9.85_78.15,1,1,0.87,303.28,,0.87,,1,-0.9692956417762916,-0.6332418708172324,0,0,0,0,318,,Unknown,Other/Unclassified,Other/Unclassified,0.9713999569974804
11.81362,77.9201,303.56,0.32,0.55,2025-01-09,1946,N20,VIIRS,n,2.0NRT,289.48,0.8,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13905.268733618077,0,0,0,0,13.905268733618078,1,7,9,1,2025,19,0,0,0,14.079999999999984,0.002635393332454869,0.5877866649021191,1.0,1,0,11.81,77.92,11.81_77.92,3,16,22.18,305.369375,5.143271940117515,1.38625,0.6826309398203395,16,-0.3517945426697869,-0.8588095935913689,1,0,0,1,319,,Unknown,Other/Unclassified,Other/Unclassified,1.0
13.41907,80.08904,301.93,0.48,0.48,2025-01-09,1946,N20,VIIRS,n,2.0NRT,290.01,0.65,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,152309.43904017447,0,0,0,0,152.30943904017448,1,4,9,1,2025,19,0,0,0,11.920000000000016,0.002152816878084324,0.5007752879124893,1.0,1,0,13.41,80.08,13.41_80.08,1,1,0.65,301.93,,0.65,,1,-1.0568311332257598,-0.7296339558685057,0,0,0,0,320,,Unknown,Other/Unclassified,Other/Unclassified,0.9767761088240966
13.39514,80.0994,302.13,0.48,0.48,2025-01-09,1946,N20,VIIRS,n,2.0NRT,290.01,0.42,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,151210.67289099732,0,0,0,0,151.21067289099733,1,4,9,1,2025,19,0,0,0,12.120000000000005,0.0013901300764571542,0.3506568716131694,1.0,1,0,13.39,80.09,13.39_80.09,2,4,2.53,303.8,3.271054875724356,0.6325,0.3505590772846521,4,-1.0438629122702834,-0.8304074993312004,0,0,0,0,321,,Unknown,Other/Unclassified,Other/Unclassified,0.9720511857896768
13.16071,80.28396,303.31,0.47,0.47,2025-01-09,1946,N20,VIIRS,n,2.0NRT,290.23,1.38,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,150661.47755333016,0,0,0,0,150.66147755333014,1,4,9,1,2025,19,0,0,0,13.079999999999984,0.004549800534107019,0.8671004876833833,1.0,1,0,13.16,80.28,13.16_80.28,4,23,29.58,306.30347826086955,3.394288797773065,1.286086956521739,0.5416619134280146,23,-0.8819161948840422,0.17337944786243806,1,0,0,1,322,,Unknown,Other/Unclassified,Other/Unclassified,1.0
13.08376,79.97999,308.81,0.49,0.48,2025-01-09,1946,N20,VIIRS,n,2.0NRT,289.48,1.17,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,118618.00357058561,0,0,0,0,118.61800357058561,1,4,9,1,2025,19,0,0,0,19.329999999999984,0.003788737411353259,0.7747271675523681,1.0,1,0,13.08,79.97,13.08_79.97,1,10,14.08,306.96,4.861099555541813,1.408,0.9192847461175697,10,0.38057233324731277,-0.2588969315602693,1,0,0,0,323,,Unknown,Other/Unclassified,Other/Unclassified,0.9832363654863654
10.93198,77.55813,299.79,0.33,0.55,2025-01-09,1946,N20,VIIRS,n,2.0NRT,287.83,0.28,N,VIIRS_N20,18,100018,node,Power Plant,Thermal Power Station #19,,24698.21237293604,0,0,0,0,24.698212372936037,1,1,9,1,2025,19,0,0,0,11.960000000000036,0.0009339871243203576,0.2468600779315258,1.0,1,0,10.93,77.55,10.93_77.55,1,1,0.28,299.79,,0.28,,1,-1.1955910974493635,-0.8917479170911013,0,0,0,0,324,,Unknown,Other/Unclassified,Other/Unclassified,0.9776337903582487
11.37769,77.35635,332.0,0.49,0.49,2025-01-10,834,N20,VIIRS,n,2.0NRT,296.18,1.71,D,VIIRS_N20,14,100014,node,Chemical,Chemical Processing Unit #15,,42685.240529756644,0,0,0,0,42.68524052975664,1,9,10,1,2025,8,1,0,0,35.81999999999999,0.005150602409638554,0.9969486348916096,1.0,1,0,11.370000000000001,77.35000000000001,11.37_77.35,1,1,1.71,332.0,,1.71,,1,0.8929408874302194,-0.26519936425782575,0,0,0,0,325,,Unknown,Other/Unclassified,Other/Unclassified,0.9797606837606836
13.19121,80.2813,300.58,0.49,0.65,2025-01-10,1925,N20,VIIRS,n,2.0NRT,284.85,0.57,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,152257.78789862542,0,0,0,0,152.25778789862542,1,4,10,1,2025,19,0,0,0,15.729999999999961,0.0018963337547408343,0.4510756193602166,1.0,1,0,13.19,80.28,13.19_80.28,1,1,0.57,300.58,,0.57,,1,-1.1443666246752315,-0.7646856231598778,0,0,0,0,326,,Unknown,Other/Unclassified,Other/Unclassified,0.9741647115068169
13.16068,80.2821,304.75,0.49,0.65,2025-01-10,1925,N20,VIIRS,n,2.0NRT,289.54,1.19,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,150488.71260001158,0,0,0,0,150.48871260001158,1,4,10,1,2025,19,0,0,0,15.20999999999998,0.0039048400328137818,0.7839015438284094,1.0,1,0,13.16,80.28,13.16_80.28,4,23,29.58,306.30347826086955,3.394288797773065,1.286086956521739,0.5416619134280146,23,-0.4576741560378611,-0.17739286100740168,1,0,0,1,327,,Unknown,Other/Unclassified,Other/Unclassified,0.997857142857143
12.99741,79.90338,303.22,0.51,0.66,2025-01-10,1925,N20,VIIRS,n,2.0NRT,286.82,0.66,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,106201.40372943445,0,0,0,0,106.20140372943445,1,4,10,1,2025,19,0,0,0,16.400000000000034,0.0021766374249719673,0.5068176023684519,1.0,1,0,12.99,79.9,12.99_79.9,3,10,11.98,309.546,11.037509984895436,1.198,0.9935995169080952,10,-0.5731365143639229,-0.5414656416844486,1,0,0,1,328,,Unknown,Other/Unclassified,Other/Unclassified,0.997857142857143
12.99128,79.90255,298.08,0.51,0.66,2025-01-10,1925,N20,VIIRS,n,2.0NRT,284.76,0.66,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,105728.45256146978,0,0,0,0,105.72845256146978,1,4,10,1,2025,19,0,0,0,13.319999999999993,0.0022141706924315623,0.5068176023684519,1.0,1,0,12.99,79.9,12.99_79.9,3,10,11.98,309.546,11.037509984895436,1.198,0.9935995169080952,10,-1.0388212573026843,-0.5414656416844486,1,0,0,1,329,,Unknown,Other/Unclassified,Other/Unclassified,0.997857142857143
9.55959,77.2526,339.39,0.4,0.37,2025-01-11,813,N20,VIIRS,n,2.0NRT,294.53,4.69,D,VIIRS_N20,2,100002,node,Chemical,Chemical Processing Unit #3,,151570.64691480173,0,0,0,0,151.57064691480173,1,9,11,1,2025,8,1,0,0,44.860000000000014,0.013818910398067123,1.7387102481382397,1.0,1,0,9.55,77.25,9.55_77.25,1,1,4.69,339.39,,4.69,,1,1.3721166517350967,1.0404752423457841,0,0,0,0,330,,Unknown,Other/Unclassified,Other/Unclassified,0.9358854551150603
9.56013,77.25623,332.2,0.4,0.37,2025-01-11,813,N20,VIIRS,n,2.0NRT,291.71,4.69,D,VIIRS_N20,2,100002,node,Chemical,Chemical Processing Unit #3,,151355.5291303002,0,0,0,0,151.3555291303002,1,9,11,1,2025,8,1,0,0,40.49000000000001,0.01411800120409392,1.7387102481382397,1.0,1,0,9.56,77.25,9.56_77.25,1,2,18.82,339.065,9.70857610569131,9.41,6.675088014401009,2,0.9059091083856957,1.0404752423457841,0,0,0,0,331,,Unknown,Other/Unclassified,Other/Unclassified,0.9152501801303272
8.13922,77.58295,333.34,0.4,0.37,2025-01-11,813,N20,VIIRS,n,2.0NRT,299.79,2.61,D,VIIRS_N20,2,100002,node,Chemical,Chemical Processing Unit #3,,296896.95161503606,0,0,0,0,296.8969516150361,1,9,11,1,2025,8,1,0,0,33.549999999999955,0.007829843403131937,1.2837077723447896,1.0,1,0,8.13,77.58,8.13_77.58,1,1,2.61,333.34,,2.61,,1,0.9798279678319143,0.12913189277011,0,0,0,0,332,,Unknown,Other/Unclassified,Other/Unclassified,0.967927013556619
12.99835,79.90646,306.38,0.36,0.58,2025-01-11,2048,N20,VIIRS,n,2.0NRT,285.89,1.02,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,106533.6729018756,0,0,0,0,106.5336729018756,1,4,11,1,2025,20,0,0,0,20.49000000000001,0.003329199033879496,0.7030975114131134,1.0,1,0,12.99,79.9,12.99_79.9,3,10,11.98,309.546,11.037509984895436,1.198,0.9935995169080952,10,-0.28684005761558456,-0.17914662494392533,1,0,0,1,333,,Unknown,Other/Unclassified,Other/Unclassified,0.997857142857143
11.81491,77.91808,302.41,0.56,0.52,2025-01-11,2048,N20,VIIRS,n,2.0NRT,290.83,1.9,N,VIIRS_N20,15,100015,node,Oil & Gas,Petroleum Refinery #16,,13883.091380509792,0,0,0,0,13.883091380509791,1,7,11,1,2025,20,0,0,0,11.580000000000041,0.006282861016500776,1.0647107369924282,1.0,1,0,11.81,77.91,11.81_77.91,8,43,64.3,308.93627906976747,7.833273664389497,1.4953488372093022,0.7060599894829163,43,-0.8331483552574286,0.573111589409059,1,0,0,1,334,,Unknown,Other/Unclassified,Other/Unclassified,0.9971212121212121
11.18388,79.0989,307.19,0.35,0.56,2025-01-11,2048,N20,VIIRS,n,2.0NRT,287.45,0.81,N,VIIRS_N20,12,100012,node,Power Plant,Thermal Power Station #13,,25493.545364823323,0,0,0,0,25.493545364823323,1,1,11,1,2025,20,0,0,0,19.74000000000001,0.0026368045834825353,0.5933268452777344,1.0,1,0,11.18,79.09,11.18_79.09,6,20,18.59,305.3995,3.199398751081369,0.9295,0.2404267040076872,20,0.5596364002439006,-0.49703297515644995,1,0,0,1,335,,Unknown,Other/Unclassified,Other/Unclassified,1.0
11.43351,77.34338,312.45,0.52,0.5,2025-01-11,2048,N20,VIIRS,n,2.0NRT,288.97,0.99,N,VIIRS_N20,14,100014,node,Chemical,Chemical Processing Unit #15,,38924.75032075665,0,0,0,0,38.92475032075665,1,9,11,1,2025,20,0,0,0,23.47999999999996,0.003168506961113778,0.688134638736401,1.0,1,0,11.43,77.34,11.43_77.34,1,2,2.1799999999999997,308.57,5.487148622007602,1.0899999999999999,0.14142135623730956,2,-0.3747027109676663,-0.5806643698801743,0,0,0,0,336,,Unknown,Other/Unclassified,Other/Unclassified,0.9804232368938252
12.99838,79.90594,304.46,0.36,0.58,2025-01-11,2048,N20,VIIRS,n,2.0NRT,285.68,0.86,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,106489.90232087293,0,0,0,0,106.48990232087293,1,4,11,1,2025,20,0,0,0,18.779999999999973,0.002824673191880707,0.6205764877251099,1.0,1,0,12.99,79.9,12.99_79.9,3,10,11.98,309.546,11.037509984895436,1.198,0.9935995169080952,10,-0.46079233513356543,-0.3401772990508246,1,0,0,1,337,,Unknown,Other/Unclassified,Other/Unclassified,0.997857142857143
13.3941,80.10033,301.71,0.37,0.58,2025-01-11,2048,N20,VIIRS,n,2.0NRT,286.62,0.74,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,151200.98702837553,0,0,0,0,151.20098702837552,1,4,11,1,2025,20,0,0,0,15.089999999999975,0.002452686354446323,0.5538851132264376,1.0,1,0,13.39,80.10000000000001,13.39_80.1,4,21,22.85,306.8885714285714,3.8878326683568587,1.0880952380952382,0.5611026559161795,21,-1.3319944221673767,-0.620377099315029,1,0,0,1,338,,Unknown,Other/Unclassified,Other/Unclassified,0.9928095238095238
13.30202,79.47368,302.13,0.5,0.41,2025-01-12,2029,N20,VIIRS,n,2.0NRT,289.58,0.71,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,104066.02017985303,0,0,0,0,104.06602017985303,1,4,12,1,2025,20,0,0,0,12.550000000000011,0.0023499817959156655,0.5364933705145685,1.0,1,0,13.3,79.47,13.3_79.47,1,1,0.71,302.13,,0.71,,1,-1.0438629122702834,-0.7033452053999766,0,0,0,0,339,,Unknown,Other/Unclassified,Other/Unclassified,0.9705617117660462
13.0976,79.75738,301.04,0.53,0.42,2025-01-12,2029,N20,VIIRS,n,2.0NRT,285.58,0.42,N,VIIRS_N20,17,100017,node,Warehouse/Depot,Logistics Hub #18,,101604.03013602602,0,0,0,0,101.60403013602603,1,4,12,1,2025,20,0,0,0,15.460000000000036,0.001395163433430773,0.3506568716131694,1.0,1,0,13.09,79.75,13.09_79.75,1,2,0.9299999999999999,304.03,4.228498551495547,0.46499999999999997,0.06363961030678932,2,-1.1145397164776318,-0.8304074993312004,0,0,0,0,340,,Unknown,Other/Unclassified,Other/Unclassified,0.9777882481009418
8.90227,77.86367,332.77,0.47,0.4,2024-11-01,820,N,VIIRS,n,2.0NRT,297.62,4.54,D,VIIRS_SUOMI_NPP,2,100002,node,Chemical,Chemical Processing Unit #3,,211478.36208996997,0,0,0,0,211.47836208996998,1,9,306,11,2024,8,1,0,1,35.14999999999998,0.01364305676593443,1.7119945007591924,1.0,0,1,8.9,77.86,8.9_77.86,1,1,4.54,332.77,,4.54,,1,0.942868538108805,0.9747533661744613,0,0,0,0,341,,Unknown,Possible Agricultural Burning,Possible Agricultural Burning,0.9572873448074597
10.46357,77.84547,330.32,0.49,0.4,2024-11-01,822,N,VIIRS,n,2.0NRT,294.18,3.68,D,VIIRS_SUOMI_NPP,2,100002,node,Chemical,Chemical Processing Unit #3,,38748.824809689504,0,0,0,0,38.7488248096895,1,9,306,11,2024,8,1,0,1,36.139999999999986,0.011140712036812788,1.5432981099295553,1.0,0,1,10.46,77.84,10.46_77.84,1,1,3.68,330.32,,3.68,,1,0.7840078314042115,0.5979479427922115,0,0,0,0,342,,Unknown,Possible Agricultural Burning,Possible Agricultural Burning,0.990142939065075
13.15854,80.28359,310.97,0.79,0.78,2024-11-01,1913,N,VIIRS,n,2.0NRT,284.86,5.59,N,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,150498.71525911428,0,0,0,0,150.49871525911428,1,4,306,11,2024,19,0,0,1,26.110000000000014,0.01797601054764125,1.8855533485144158,1.0,0,1,13.15,80.28,13.15_80.28,10,15,31.96,308.05333333333334,5.417348675013171,2.130666666666667,1.6132906330437382,15,0.5383937497173549,2.1442716287311057,1,0,1,1,343,,Unknown,Other/Unclassified,Other/Unclassified,0.8521607649249807
13.15899,80.28084,315.11,0.79,0.78,2024-11-01,1913,N,VIIRS,n,2.0NRT,285.01,5.64,N,VIIRS_SUOMI_NPP,17,100017,node,Warehouse/Depot,Logistics Hub #18,,150272.47361878847,0,0,0,0,150.27247361878847,1,4,306,11,2024,19,0,0,1,30.100000000000023,0.017898511630859062,1.8931119634883424,1.0,0,1,13.15,80.28,13.15_80.28,10,15,31.96,308.05333333333334,5.417348675013171,2.130666666666667,1.6132906330437382,15,1.3026052207447243,2.1752641845520406,1,0,1,1,344,,Unknown,Other/Unclassified,Other/Unclassified,0.8023768266410426
