event_id,processing_status,pre_event_status,post_event_status,is_real_cdse_data,processing_timestamp,error_category
FIRMS_TN_0364,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:45:30Z,CLOUD_REJECTED
FIRMS_TN_0365,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:45:33Z,CLOUD_REJECTED
FIRMS_TN_0366,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:49:51Z,MISSING_PRODUCT
FIRMS_TN_0367,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:45:35Z,CLOUD_REJECTED
FIRMS_TN_0368,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:45:37Z,
FIRMS_TN_0369,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:45:40Z,CLOUD_REJECTED
FIRMS_TN_0370,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:45:42Z,CLOUD_REJECTED
FIRMS_TN_0371,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:45:44Z,CLOUD_REJECTED
FIRMS_TN_0372,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:45:45Z,
FIRMS_TN_0373,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:45:47Z,
FIRMS_TN_0374,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:50:17Z,MISSING_PRODUCT
FIRMS_TN_0375,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:45:49Z,CLOUD_REJECTED
FIRMS_TN_0376,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:45:51Z,
FIRMS_TN_0377,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:45:53Z,
FIRMS_TN_0378,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:45:55Z,
FIRMS_TN_0379,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:45:57Z,
FIRMS_TN_0380,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:45:59Z,CLOUD_REJECTED
FIRMS_TN_0381,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:50:41Z,MISSING_PRODUCT
FIRMS_TN_0382,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:50:44Z,MISSING_PRODUCT
FIRMS_TN_0383,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:50:46Z,MISSING_PRODUCT
FIRMS_TN_0384,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:50:50Z,MISSING_PRODUCT
FIRMS_TN_0385,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:46:00Z,CLOUD_REJECTED
FIRMS_TN_0386,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:46:03Z,CLOUD_REJECTED
FIRMS_TN_0387,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:46:05Z,
FIRMS_TN_0388,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:46:07Z,CLOUD_REJECTED
FIRMS_TN_0389,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:46:09Z,CLOUD_REJECTED
FIRMS_TN_0390,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:46:11Z,
FIRMS_TN_0391,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:51:19Z,MISSING_PRODUCT
FIRMS_TN_0392,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:46:13Z,
FIRMS_TN_0393,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:51:27Z,MISSING_PRODUCT
FIRMS_TN_0394,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:51:31Z,MISSING_PRODUCT
FIRMS_TN_0395,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:46:15Z,
FIRMS_TN_0396,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:46:17Z,
FIRMS_TN_0397,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:46:18Z,CLOUD_REJECTED
FIRMS_TN_0398,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:46:20Z,CLOUD_REJECTED
FIRMS_TN_0399,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:51:50Z,MISSING_PRODUCT
FIRMS_TN_0400,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:46:22Z,
FIRMS_TN_0401,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:46:24Z,
FIRMS_TN_0402,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:46:26Z,CLOUD_REJECTED
FIRMS_TN_0403,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:52:10Z,MISSING_PRODUCT
FIRMS_TN_0404,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:52:15Z,MISSING_PRODUCT
FIRMS_TN_0405,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:52:21Z,MISSING_PRODUCT
FIRMS_TN_0406,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:46:30Z,
FIRMS_TN_0407,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:46:32Z,CLOUD_REJECTED
FIRMS_TN_0408,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:46:34Z,CLOUD_REJECTED
FIRMS_TN_0409,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:46:36Z,
FIRMS_TN_0410,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:46:38Z,CLOUD_REJECTED
FIRMS_TN_0411,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:46:40Z,CLOUD_REJECTED
FIRMS_TN_0412,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:46:41Z,CLOUD_REJECTED
FIRMS_TN_0413,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:53:01Z,MISSING_PRODUCT
FIRMS_TN_0414,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:53:05Z,MISSING_PRODUCT
FIRMS_TN_0415,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:46:43Z,CLOUD_REJECTED
FIRMS_TN_0416,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:53:14Z,MISSING_PRODUCT
FIRMS_TN_0417,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:46:45Z,CLOUD_REJECTED
FIRMS_TN_0418,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:53:22Z,MISSING_PRODUCT
FIRMS_TN_0419,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:53:27Z,MISSING_PRODUCT
FIRMS_TN_0420,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:46:47Z,CLOUD_REJECTED
FIRMS_TN_0421,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:46:49Z,CLOUD_REJECTED
FIRMS_TN_0422,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:53:41Z,MISSING_PRODUCT
FIRMS_TN_0423,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:46:51Z,CLOUD_REJECTED
FIRMS_TN_0424,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:53:50Z,MISSING_PRODUCT
FIRMS_TN_0425,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:53:53Z,MISSING_PRODUCT
FIRMS_TN_0426,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:53:58Z,MISSING_PRODUCT
FIRMS_TN_0427,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:46:55Z,
FIRMS_TN_0428,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:46:59Z,
FIRMS_TN_0429,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:47:03Z,
FIRMS_TN_0430,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:47:05Z,CLOUD_REJECTED
FIRMS_TN_0431,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:54:20Z,MISSING_PRODUCT
FIRMS_TN_0432,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:47:07Z,
FIRMS_TN_0433,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:47:08Z,CLOUD_REJECTED
FIRMS_TN_0434,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:54:35Z,MISSING_PRODUCT
FIRMS_TN_0435,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:47:10Z,CLOUD_REJECTED
FIRMS_TN_0436,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:54:44Z,MISSING_PRODUCT
FIRMS_TN_0437,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:47:12Z,CLOUD_REJECTED
FIRMS_TN_0438,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:47:14Z,CLOUD_REJECTED
FIRMS_TN_0439,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:47:17Z,CLOUD_REJECTED
FIRMS_TN_0440,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:47:18Z,CLOUD_REJECTED
FIRMS_TN_0441,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:47:20Z,CLOUD_REJECTED
FIRMS_TN_0442,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:47:22Z,CLOUD_REJECTED
FIRMS_TN_0443,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:47:24Z,
FIRMS_TN_0444,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:47:28Z,
FIRMS_TN_0445,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:47:32Z,CLOUD_REJECTED
FIRMS_TN_0446,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:47:34Z,
FIRMS_TN_0447,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:47:38Z,
FIRMS_TN_0448,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:47:42Z,CLOUD_REJECTED
FIRMS_TN_0449,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:47:46Z,
FIRMS_TN_0450,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:55:54Z,MISSING_PRODUCT
FIRMS_TN_0451,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:55:59Z,MISSING_PRODUCT
FIRMS_TN_0452,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:56:05Z,MISSING_PRODUCT
FIRMS_TN_0453,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:47:50Z,CLOUD_REJECTED
FIRMS_TN_0454,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:56:16Z,MISSING_PRODUCT
FIRMS_TN_0455,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:47:54Z,CLOUD_REJECTED
FIRMS_TN_0456,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:56:26Z,MISSING_PRODUCT
FIRMS_TN_0457,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:47:56Z,CLOUD_REJECTED
FIRMS_TN_0458,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:48:00Z,
FIRMS_TN_0459,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:48:04Z,
FIRMS_TN_0460,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:48:08Z,CLOUD_REJECTED
FIRMS_TN_0461,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:48:16Z,CLOUD_REJECTED
FIRMS_TN_0462,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:56:59Z,MISSING_PRODUCT
FIRMS_TN_0463,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T16:57:04Z,MISSING_PRODUCT
FIRMS_TN_0464,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:48:15Z,CLOUD_REJECTED
FIRMS_TN_0465,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:48:20Z,CLOUD_REJECTED
FIRMS_TN_0466,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:48:24Z,CLOUD_REJECTED
FIRMS_TN_0467,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:48:27Z,
FIRMS_TN_0468,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:48:31Z,
FIRMS_TN_0469,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:48:35Z,CLOUD_REJECTED
FIRMS_TN_0470,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:48:39Z,CLOUD_REJECTED
FIRMS_TN_0471,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:48:40Z,
FIRMS_TN_0472,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:48:44Z,
FIRMS_TN_0473,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:48:48Z,
FIRMS_TN_0474,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:48:49Z,
FIRMS_TN_0475,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:48:53Z,
FIRMS_TN_0476,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:48:55Z,CLOUD_REJECTED
FIRMS_TN_0477,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:49:01Z,
FIRMS_TN_0478,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:49:05Z,
FIRMS_TN_0479,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:49:09Z,
FIRMS_TN_0480,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:49:13Z,
FIRMS_TN_0481,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:49:13Z,
FIRMS_TN_0482,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:49:17Z,
FIRMS_TN_0483,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:49:21Z,CLOUD_REJECTED
FIRMS_TN_0484,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:49:22Z,CLOUD_REJECTED
FIRMS_TN_0485,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:49:26Z,
FIRMS_TN_0486,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:49:28Z,
FIRMS_TN_0487,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:49:32Z,
FIRMS_TN_0488,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:49:35Z,
FIRMS_TN_0489,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:49:39Z,
FIRMS_TN_0490,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:49:43Z,CLOUD_REJECTED
FIRMS_TN_0491,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:49:47Z,CLOUD_REJECTED
FIRMS_TN_0492,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:49:48Z,CLOUD_REJECTED
FIRMS_TN_0493,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:49:50Z,
FIRMS_TN_0494,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:49:54Z,
FIRMS_TN_0495,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:49:56Z,
FIRMS_TN_0496,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:50:00Z,CLOUD_REJECTED
FIRMS_TN_0497,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:03Z,
FIRMS_TN_0498,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:50:05Z,CLOUD_REJECTED
FIRMS_TN_0499,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:50:07Z,CLOUD_REJECTED
FIRMS_TN_0500,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:50:11Z,CLOUD_REJECTED
FIRMS_TN_0501,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:15Z,
FIRMS_TN_0502,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:50:18Z,CLOUD_REJECTED
FIRMS_TN_0503,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:23Z,
FIRMS_TN_0504,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:25Z,
FIRMS_TN_0505,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:27Z,
FIRMS_TN_0506,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:50:28Z,CLOUD_REJECTED
FIRMS_TN_0507,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:32Z,
FIRMS_TN_0508,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:50:36Z,CLOUD_REJECTED
FIRMS_TN_0509,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:50:38Z,CLOUD_REJECTED
FIRMS_TN_0510,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:50:42Z,
FIRMS_TN_0511,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:44Z,
FIRMS_TN_0512,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:47Z,
FIRMS_TN_0513,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:49Z,
FIRMS_TN_0514,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:51Z,
FIRMS_TN_0515,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:53Z,
FIRMS_TN_0516,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:54Z,
FIRMS_TN_0517,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:56Z,
FIRMS_TN_0518,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:50:58Z,
FIRMS_TN_0519,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:51:02Z,CLOUD_REJECTED
FIRMS_TN_0520,PARTIAL_POST_ONLY,CLOUD_REJECTED,REAL_CDSE_SUCCESS,True,2026-09-05T17:51:05Z,
FIRMS_TN_0521,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:51:09Z,
FIRMS_TN_0522,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:51:10Z,
FIRMS_TN_0523,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:51:14Z,CLOUD_REJECTED
FIRMS_TN_0524,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:51:18Z,CLOUD_REJECTED
FIRMS_TN_0525,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:51:20Z,CLOUD_REJECTED
FIRMS_TN_0526,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:51:21Z,
FIRMS_TN_0527,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:51:23Z,
FIRMS_TN_0528,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:51:25Z,
FIRMS_TN_0529,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:51:27Z,CLOUD_REJECTED
FIRMS_TN_0530,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:51:30Z,CLOUD_REJECTED
FIRMS_TN_0531,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:51:34Z,CLOUD_REJECTED
FIRMS_TN_0532,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:51:36Z,CLOUD_REJECTED
FIRMS_TN_0533,CLOUD_REJECTED,CLOUD_REJECTED,MISSING_PRODUCT,True,2026-09-05T17:51:37Z,CLOUD_REJECTED
FIRMS_TN_0534,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:51:39Z,
FIRMS_TN_0535,MISSING_PRODUCT,MISSING_PRODUCT,MISSING_PRODUCT,False,2026-09-05T17:02:19Z,MISSING_PRODUCT
FIRMS_TN_0536,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:51:43Z,CLOUD_REJECTED
FIRMS_TN_0537,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,CLOUD_REJECTED,True,2026-09-05T17:51:46Z,
FIRMS_TN_0538,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:51:50Z,
FIRMS_TN_0539,CLOUD_REJECTED,CLOUD_REJECTED,CLOUD_REJECTED,True,2026-09-05T17:51:54Z,CLOUD_REJECTED
FIRMS_TN_0540,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:51:56Z,
FIRMS_TN_0541,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:51:59Z,
FIRMS_TN_0542,CLOUD_REJECTED,MISSING_PRODUCT,CLOUD_REJECTED,True,2026-09-05T17:52:01Z,CLOUD_REJECTED
FIRMS_TN_0543,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:52:05Z,
FIRMS_TN_0544,PARTIAL_PRE_ONLY,REAL_CDSE_SUCCESS,MISSING_PRODUCT,True,2026-09-05T17:52:06Z,
FIRMS_TN_0545,PARTIAL_POST_ONLY,MISSING_PRODUCT,REAL_CDSE_SUCCESS,True,2026-09-05T17:52:08Z,
FIRMS_TN_0546,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,REAL_CDSE_SUCCESS,True,2026-09-05T17:52:12Z,
